record_type,seed,stable_row_id,direction,transition_role,subtype,coalition_mask,coalition_members,criterion,numerator,denominator,passed,details
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00110,"[""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00110,"[""SUFFICIENCY"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,4,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00111,"[""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00111,"[""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,2,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00111,"[""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,2,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01000,"[""PREDICATE""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01000,"[""PREDICATE""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01000,"[""PREDICATE""]",exact_recovery_and_harm,4,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01001,"[""PREDICATE"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01001,"[""PREDICATE"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01001,"[""PREDICATE"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,4,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01010,"[""PREDICATE"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01010,"[""PREDICATE"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,2,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01010,"[""PREDICATE"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,2,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01011,"[""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01011,"[""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01011,"[""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,0,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01100,"[""PREDICATE"",""SUFFICIENCY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01100,"[""PREDICATE"",""SUFFICIENCY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01100,"[""PREDICATE"",""SUFFICIENCY""]",exact_recovery_and_harm,4,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01101,"[""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01101,"[""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01101,"[""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,4,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01110,"[""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01110,"[""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,2,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01110,"[""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,2,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":2,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01111,"[""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01111,"[""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01111,"[""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,0,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10000,"[""FRAME""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10000,"[""FRAME""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10000,"[""FRAME""]",exact_recovery_and_harm,7,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10001,"[""FRAME"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10001,"[""FRAME"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10001,"[""FRAME"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,7,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10010,"[""FRAME"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10010,"[""FRAME"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10010,"[""FRAME"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,6,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10011,"[""FRAME"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10011,"[""FRAME"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10011,"[""FRAME"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10100,"[""FRAME"",""SUFFICIENCY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10100,"[""FRAME"",""SUFFICIENCY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10100,"[""FRAME"",""SUFFICIENCY""]",exact_recovery_and_harm,7,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10101,"[""FRAME"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10101,"[""FRAME"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,4,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10101,"[""FRAME"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,7,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":4,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10110,"[""FRAME"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10110,"[""FRAME"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10110,"[""FRAME"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,6,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10111,"[""FRAME"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,3,5,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10111,"[""FRAME"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,10111,"[""FRAME"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":false,""recovery_denominator"":5,""recovery_donor_reproduction_count"":3}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11000,"[""FRAME"",""PREDICATE""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11000,"[""FRAME"",""PREDICATE""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11000,"[""FRAME"",""PREDICATE""]",exact_recovery_and_harm,8,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11001,"[""FRAME"",""PREDICATE"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11001,"[""FRAME"",""PREDICATE"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11001,"[""FRAME"",""PREDICATE"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,8,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
