record_type,seed,stable_row_id,direction,transition_role,subtype,coalition_mask,coalition_members,criterion,numerator,denominator,passed,details
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11010,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11010,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11010,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,8,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11011,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11011,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11011,"[""FRAME"",""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,5,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11100,"[""FRAME"",""PREDICATE"",""SUFFICIENCY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11100,"[""FRAME"",""PREDICATE"",""SUFFICIENCY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11100,"[""FRAME"",""PREDICATE"",""SUFFICIENCY""]",exact_recovery_and_harm,8,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11101,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11101,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11101,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,8,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11110,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11110,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11110,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,8,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11111,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,5,5,true,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11111,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,0,6,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,184,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,11111,"[""FRAME"",""PREDICATE"",""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,5,11,false,"{""harm_all"":false,""harm_denominator"":6,""harm_recipient_preservation_count"":0,""passed"":false,""recovery_all"":true,""recovery_denominator"":5,""recovery_donor_reproduction_count"":5}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00000,[],all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00000,[],all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00000,[],exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00001,"[""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00001,"[""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00001,"[""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00010,"[""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00010,"[""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00010,"[""POSITIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00011,"[""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00011,"[""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00011,"[""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00100,"[""SUFFICIENCY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00100,"[""SUFFICIENCY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00100,"[""SUFFICIENCY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00101,"[""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00101,"[""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00101,"[""SUFFICIENCY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00110,"[""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00110,"[""SUFFICIENCY"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00110,"[""SUFFICIENCY"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00111,"[""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00111,"[""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,00111,"[""SUFFICIENCY"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01000,"[""PREDICATE""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01000,"[""PREDICATE""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01000,"[""PREDICATE""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01001,"[""PREDICATE"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01001,"[""PREDICATE"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01001,"[""PREDICATE"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01010,"[""PREDICATE"",""POSITIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01010,"[""PREDICATE"",""POSITIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01010,"[""PREDICATE"",""POSITIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01011,"[""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01011,"[""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01011,"[""PREDICATE"",""POSITIVE_ENERGY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01100,"[""PREDICATE"",""SUFFICIENCY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01100,"[""PREDICATE"",""SUFFICIENCY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01100,"[""PREDICATE"",""SUFFICIENCY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01101,"[""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_recovery_donor_reproduced,0,2,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01101,"[""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",all_harm_recipient_preserved,3,3,true,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
seed_fixed_primitive,185,,JOINT_RECIPIENT_FRAME_LOCAL_ONLY_DONOR,,,01101,"[""PREDICATE"",""SUFFICIENCY"",""NEGATIVE_ENERGY""]",exact_recovery_and_harm,3,5,false,"{""harm_all"":true,""harm_denominator"":3,""harm_recipient_preservation_count"":3,""passed"":false,""recovery_all"":false,""recovery_denominator"":2,""recovery_donor_reproduction_count"":0}"
